Block,Size,Plot,Species,ID,Area (cm2),Time 1,Dry Mass (g),SLA 1,Area (cm2),Time 2,Dry Mass (g),SLA 2,Area (cm2),Time 3,Dry Mass (g),SLA 3
9,2,2,Solidago nemoralis,BW,8.73,13-Jun,0.024,363.75,11.97,17-Jul,0.1007,118.8679245,4.28,13-Aug,0.0404,105.9405941
9,2,2,Solidago nemoralis,RW,10.78,13-Jun,0.064,168.4375,2.34,17-Jul,0.0121,193.3884298,7.94,13-Aug,0.084,94.52380952
9,2,4,Coreopsis tripteris,RW,15.45,13-Jun,0.081,190.7407407,14.19,17-Jul,0.1097,129.3527803,14.09,13-Aug,0.1477,95.39607312
9,2,4,Dactylis glomerata,RW,2.46,13-Jun,0.026,94.61538462,6.53,17-Jul,0.0454,143.8325991,,13-Aug,,#DIV/0!
9,2,4,Dactylis glomerata,BW,6.69,13-Jun,0.026,257.3076923,3.74,17-Jul,0.032,116.875,,13-Aug,,#DIV/0!
9,2,4,Dactylis glomerata,BRW,9.63,13-Jun,0.035,275.1428571,4.21,17-Jul,0.0514,81.90661479,,13-Aug,,#DIV/0!
9,2,4,Festuca rubra,BW,0.38,13-Jun,0.001,380,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
9,2,4,Festuca rubra,RW,0.21,13-Jun,0.001,210,0.76,17-Jul,0.0049,155.1020408,,13-Aug,,#DIV/0!
9,2,4,Festuca rubra,BRW,0.29,13-Jun,0.001,290,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
9,2,4,Solidago canadensis,BR,14.72,13-Jun,0.086,171.1627907,2.53,17-Jul,0.0118,214.4067797,,13-Aug,,#DIV/0!
9,2,4,Solidago canadensis,W,9.77,13-Jun,0.06,162.8333333,9.5,17-Jul,0.077,123.3766234,3.89,13-Aug,0.0398,97.73869347
9,2,4,Solidago canadensis,B,9.82,13-Jun,0.042,233.8095238,7.51,17-Jul,0.0445,168.7640449,7.67,13-Aug,0.0503,152.4850895
9,2,4,Solidago nemoralis,BRW,31.32,13-Jun,0.193,162.2797927,15.9,17-Jul,0.1125,141.3333333,12.4,13-Aug,0.1075,115.3488372
9,2,4,Solidago nemoralis,BW,16.64,13-Jun,0.095,175.1578947,6.84,17-Jul,0.0616,111.038961,6.41,13-Aug,0.0694,92.36311239
9,2,4,Solidago nemoralis,RW,15.4,13-Jun,0.068,226.4705882,8.7,17-Jul,0.0557,156.1938959,3.32,13-Aug,0.0274,121.1678832
9,2,4,Symphyotrichum ericoides,BW,6.85,13-Jun,0.035,195.7142857,5.4,17-Jul,0.0303,178.2178218,4.86,13-Aug,0.0369,131.7073171
9,2,4,Symphyotrichum ericoides,RW,7.25,13-Jun,0.041,176.8292683,4.93,17-Jul,0.0282,174.822695,4.63,13-Aug,0.0347,133.4293948
9,2,4,Symphyotrichum ericoides,BRW,4.32,13-Jun,0.025,172.8,3.21,17-Jul,0.0176,182.3863636,2.09,13-Aug,0.0132,158.3333333
10,0.5,1,Festuca rubra,RW,0.16,13-Jun,0.001,160,1.24,17-Jul,0.01,124,,13-Aug,0.01,0
10,0.5,1,Festuca rubra,BW,0.31,13-Jun,0.001,310,0.68,17-Jul,0.004,170,,13-Aug,0.004,0
10,0.5,1,Festuca rubra,BR,0.45,13-Jun,0.001,450,1.01,17-Jul,0.008,126.25,,13-Aug,0.008,0
10,0.5,1,Solidago canadensis,BRW,10.41,13-Jun,0.049,212.4489796,4.04,17-Jul,0.021,192.3809524,8.59,13-Aug,0.0758,113.3245383
10,0.5,1,Solidago canadensis,BW,8.15,13-Jun,0.031,262.9032258,2.92,17-Jul,0.014,208.5714286,2.29,13-Aug,0.0184,124.4565217
10,0.5,1,Solidago canadensis,RW,19.61,13-Jun,0.087,225.4022989,13.71,17-Jul,0.098,139.8979592,4.76,13-Aug,0.0497,95.77464789
10,0.5,1,Solidago nemoralis,BW,5.74,13-Jun,0.033,173.9393939,2.15,17-Jul,0.01,215,5.28,13-Aug,0.0458,115.2838428
10,0.5,1,Solidago nemoralis,RW,7.96,13-Jun,0.036,221.1111111,5.91,17-Jul,0.035,168.8571429,1.94,13-Aug,0.0181,107.1823204
10,0.5,1,Solidago nemoralis,BRW,3.71,13-Jun,0.025,148.4,7.94,17-Jul,0.045,176.4444444,3.54,13-Aug,0.0286,123.7762238
10,0.5,3,Bromus inermis,BW,14.37,13-Jun,0.084,171.0714286,13.18,17-Jul,0.095,138.7368421,9.01,13-Aug,0.1014,88.85601578
10,0.5,3,Bromus inermis,BRW,13.34,13-Jun,0.082,162.6829268,17.72,17-Jul,0.125,141.76,8.5,13-Aug,0.0794,107.0528967
10,0.5,3,Bromus inermis,RW,12.72,13-Jun,0.078,163.0769231,13.21,17-Jul,0.101,130.7920792,8.59,13-Aug,0.086,99.88372093
10,0.5,3,Daucus carota,BW,7.57,13-Jun,0.039,194.1025641,6.7,17-Jul,0.031,216.1290323,10.2,13-Aug,0.1108,92.05776173
10,0.5,3,Daucus carota,RW,,13-Jun,,#DIV/0!,8.62,17-Jul,0.06,143.6666667,7.13,13-Aug,0.0499,142.8857715
10,0.5,3,Festuca rubra,BRW,1.12,13-Jun,0.001,1120,0.37,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
10,0.5,3,Festuca rubra,BW,0.28,13-Jun,0.001,280,0.44,17-Jul,0.009,48.88888889,0.99,13-Aug,0.0441,22.44897959
10,0.5,3,Festuca rubra,RW,0.32,13-Jun,0.001,320,1.52,17-Jul,0.023,66.08695652,,13-Aug,,#DIV/0!
10,0.5,3,Linaria vulgaris,BR,0.41,13-Jun,0.001,410,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
10,0.5,3,Linaria vulgaris,BW,0.35,13-Jun,0.001,350,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
10,0.5,3,Linaria vulgaris,RW,0.67,13-Jun,0.001,670,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
10,0.5,3,Solidago canadensis,BW,17.14,13-Jun,0.084,204.047619,9.66,17-Jul,0.074,130.5405405,7.21,13-Aug,0.0672,107.2916667
10,0.5,3,Solidago canadensis,BRW,9.59,13-Jun,0.053,180.9433962,3.47,17-Jul,0.023,150.8695652,9.71,13-Aug,0.0844,115.0473934
10,0.5,3,Solidago canadensis,RW,13.19,13-Jun,0.068,193.9705882,14.98,17-Jul,0.105,142.6666667,0.69,13-Aug,0.0004,1725
10,0.5,3,Solidago rigida,BW,15.02,13-Jun,0.077,195.0649351,119.01,17-Jul,1.818,65.4620462,105.99,13-Aug,1.0725,98.82517483
10,0.5,3,Solidago rigida,BRW,26.07,13-Jun,0.134,194.5522388,59.08,17-Jul,0.483,122.3188406,119.98,13-Aug,1.5605,76.88561359
10,0.5,3,Solidago rigida,RW,5.18,13-Jun,0.022,235.4545455,67.43,17-Jul,0.453,148.8520971,78.83,13-Aug,0.7329,107.5590121
10,2,2,Bromus inermis,BR,9.37,13-Jun,0.047,199.3617021,5.59,17-Jul,0.035,159.7142857,4.46,13-Aug,0.0568,78.52112676
10,2,2,Bromus inermis,BW,11.82,13-Jun,0.052,227.3076923,6.2,17-Jul,0.034,182.3529412,5.66,13-Aug,0.0521,108.6372361
10,2,2,Bromus inermis,RW,7.8,13-Jun,0.035,222.8571429,8.42,17-Jul,0.052,161.9230769,3.76,13-Aug,0.0411,91.48418491
10,2,2,Daucus carota,R,11.05,13-Jun,0.055,200.9090909,4.13,17-Jul,0.034,121.4705882,18.63,13-Aug,0.1292,144.1950464
10,2,2,Desmodium illinoense,R,11.89,13-Jun,0.053,224.3396226,31.41,17-Jul,0.154,203.961039,27.46,13-Aug,0.1779,154.35638
10,2,2,Festuca rubra,BRW,0.27,13-Jun,0.001,270,1.33,17-Jul,0.011,120.9090909,,13-Aug,,#DIV/0!
10,2,2,Festuca rubra,BW,0.32,13-Jun,0.001,320,1.36,17-Jul,0.009,151.1111111,0.62,13-Aug,0.0216,28.7037037
10,2,2,Linaria vulgaris,BRW,0.29,13-Jun,0.001,290,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
10,2,2,Linaria vulgaris,RW,0.33,13-Jun,0.001,330,0.05,17-Jul,0.001,50,0.09,13-Aug,0.0002,450
10,2,2,Linaria vulgaris,BW,0.18,13-Jun,0.001,180,0.03,17-Jul,0.001,30,,13-Aug,,#DIV/0!
10,2,2,Monarda fistulosa,RW,7.03,13-Jun,0.028,251.0714286,5.18,17-Jul,0.034,152.3529412,5.99,13-Aug,0.0403,148.6352357
10,2,2,Monarda fistulosa,BW,1.11,13-Jun,0.001,1110,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
10,2,2,Ratibida pinnata,RW,18.16,13-Jun,0.095,191.1578947,27.94,17-Jul,0.333,83.9039039,28.66,13-Aug,0.0279,1027.240143
10,2,2,Ratibida pinnata,BRW,27.27,13-Jun,0.167,163.2934132,68.69,17-Jul,0.777,88.4041184,10.28,13-Aug,0.0826,124.4552058
10,2,2,Ratibida pinnata,BW,16.61,13-Jun,0.134,123.9552239,78.02,17-Jul,0.852,91.57276995,39.65,13-Aug,0.6132,64.66079583
10,2,2,Solidago canadensis,RW,12.06,13-Jun,0.076,158.6842105,2.07,17-Jul,0.13,15.92307692,2.26,13-Aug,0.0172,131.3953488
10,2,2,Solidago canadensis,BRW,8.24,13-Jun,0.051,161.5686275,1.91,17-Jul,0.043,44.41860465,5.8,13-Aug,0.0596,97.31543624
10,2,2,Solidago canadensis,B,10.09,13-Jun,0.055,183.4545455,3.45,17-Jul,0.025,138,2.91,13-Aug,0.0287,101.3937282
10,2,2,Solidago nemoralis,BRW,6.71,13-Jun,0.036,186.3888889,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
10,2,2,Solidago nemoralis,RW,10.67,13-Jun,0.068,156.9117647,0.33,17-Jul,0.039,8.461538462,14.87,13-Aug,0.1792,82.97991071
10,2,2,Solidago nemoralis,BW,4.14,13-Jun,0.024,172.5,10.68,17-Jul,0.091,117.3626374,7.98,13-Aug,0.0848,94.10377358
10,2,4,Asclepias syriaca,B,,,,#DIV/0!,12.91,17-Jul,0.037,348.9189189,,13-Aug,,#DIV/0!
10,2,4,Bromus inermis,RW,5.55,13-Jun,0.02,277.5,5.48,17-Jul,0.031,176.7741935,4.75,13-Aug,0.0692,68.6416185
10,2,4,Bromus inermis,BW,11.09,13-Jun,0.079,140.3797468,10.77,17-Jul,0.084,128.2142857,8.99,13-Aug,0.0821,109.500609
10,2,4,Bromus inermis,BRW,9.41,13-Jun,0.055,171.0909091,15.43,17-Jul,0.098,157.4489796,14.01,13-Aug,0.1174,119.3356048
10,2,4,Coreopsis tripteris,RW,16.46,13-Jun,0.139,118.4172662,12.31,17-Jul,0.105,117.2380952,29.04,13-Aug,0.3404,85.31139835
10,2,4,Coreopsis tripteris,BRW,11.26,13-Jun,0.07,160.8571429,6.36,17-Jul,0.045,141.3333333,9.87,13-Aug,0.0833,118.487395
10,2,4,Coreopsis tripteris,BW,7.91,13-Jun,0.05,158.2,10.31,17-Jul,0.068,151.6176471,8,13-Aug,0.0741,107.9622132
10,2,4,Daucus carota,RW,25.96,13-Jun,0.192,135.2083333,6.31,17-Jul,0.043,146.744186,,13-Aug,,#DIV/0!
10,2,4,Desmodium illinoense,R,5.62,13-Jun,0.017,330.5882353,29.62,17-Jul,0.138,214.6376812,40.69,13-Aug,0.248,164.0725806
10,2,4,Festuca rubra,RW,0.37,13-Jun,0.001,370,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
10,2,4,Festuca rubra,BRW,0.16,13-Jun,0.001,160,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
10,2,4,Festuca rubra,BW,0.36,13-Jun,0.001,360,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
10,2,4,Linaria vulgaris,RW,0.23,13-Jun,0.001,230,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
10,2,4,Linaria vulgaris,BW,0.29,13-Jun,0.001,290,0.32,17-Jul,0.001,320,0.21,13-Aug,0.0011,190.9090909
10,2,4,Linaria vulgaris,BRW,0.26,13-Jun,0.001,260,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
10,2,4,Medicago lupulina,B,,,,#DIV/0!,2.47,17-Jul,0.013,190,,13-Aug,,#DIV/0!
10,2,4,Ratibida pinnata,RW,16.35,13-Jun,0.112,145.9821429,41.6,17-Jul,0.33,126.0606061,21.75,13-Aug,0.251,86.65338645
10,2,4,Ratibida pinnata,BRW,36.03,13-Jun,0.327,110.1834862,45.88,17-Jul,0.254,180.6299213,59.18,13-Aug,0.6415,92.25253313
10,2,4,Ratibida pinnata,BW,31.55,13-Jun,0.207,152.4154589,48.13,17-Jul,0.359,134.0668524,31.21,13-Aug,0.3737,83.51618946
10,2,4,Solidago canadensis,B,8.89,13-Jun,0.055,161.6363636,10.4,17-Jul,0.1,104,4.9,13-Aug,0.0426,115.0234742
10,2,4,Solidago canadensis,RW,14.32,13-Jun,0.076,188.4210526,5.65,17-Jul,0.1,56.5,14.33,13-Aug,0.133,107.7443609
10,2,4,Solidago canadensis,BRW,33.17,13-Jun,0.205,161.804878,26.03,17-Jul,0.194,134.1752577,3.34,13-Aug,0.0286,116.7832168
10,2,4,Solidago nemoralis,BRW,29.09,13-Jun,0.201,144.7263682,18.53,17-Jul,0.167,110.9580838,16.55,13-Aug,0.1562,105.9539052
10,2,4,Solidago nemoralis,RW,4.44,13-Jun,0.022,201.8181818,15.52,17-Jul,0.102,152.1568627,2.05,13-Aug,0.0179,114.5251397
10,2,4,Solidago nemoralis,BW,13.68,13-Jun,0.112,122.1428571,10.05,17-Jul,0.115,87.39130435,4.54,13-Aug,0.06,75.66666667
10,2,4,Solidago rigida,RW,46.44,13-Jun,0.178,260.8988764,39.72,17-Jul,0.278,142.8776978,65.27,13-Aug,0.4114,158.6533787
10,2,4,Solidago rigida,BRW,71.8,13-Jun,0.365,196.7123288,47.09,17-Jul,0.321,146.6978193,79.09,13-Aug,0.5787,136.6683947
10,2,4,Solidago rigida,BW,30.38,13-Jun,0.17,178.7058824,42.93,17-Jul,0.33,130.0909091,101.33,13-Aug,0.6874,147.4105324
11,0.5,1,Calystegia sepium,RW,12.74,13-Jun,0.012,1061.666667,8.35,17-Jul,0.021,397.6190476,,13-Aug,,#DIV/0!
11,0.5,1,Calystegia sepium,BW,15.15,13-Jun,0.016,946.875,17.01,17-Jul,0.038,447.6315789,,13-Aug,,#DIV/0!
11,0.5,1,Calystegia sepium,BR,5.64,13-Jun,0.001,5640,4.53,17-Jul,0.01,453,6.09,13-Aug,0.0241,252.6970954
11,0.5,1,Daucus carota,BW,5.98,13-Jun,0.018,332.2222222,18.17,17-Jul,0.09,201.8888889,19.85,13-Aug,0.1126,176.2877442
11,0.5,1,Daucus carota,RW,4.83,13-Jun,0.019,254.2105263,13.73,17-Jul,0.072,190.6944444,,13-Aug,,#DIV/0!
11,0.5,1,Festuca rubra,RW,0.26,13-Jun,0.001,260,0.03,17-Jul,0.001,30,,13-Aug,,#DIV/0!
11,0.5,1,Festuca rubra,BW,0.47,13-Jun,0.001,470,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
11,0.5,1,Festuca rubra,BR,0.33,13-Jun,0.001,330,1.31,17-Jul,0.008,163.75,,13-Aug,,#DIV/0!
11,0.5,1,Monarda fistulosa,BW,4.64,13-Jun,0.008,580,5.9,17-Jul,0.009,655.5555556,5.63,13-Aug,0.0173,325.433526
11,0.5,1,Monarda fistulosa,BRW,6.48,13-Jun,0.018,360,5.46,17-Jul,0.015,364,5.67,13-Aug,0.0226,250.8849558
11,0.5,1,Monarda fistulosa,RW,3.21,13-Jun,0.001,3210,7.61,17-Jul,0.019,400.5263158,6.37,13-Aug,0.0219,290.8675799
11,0.5,1,Solidago nemoralis,BRW,34.44,13-Jun,0.1,344.4,18.86,17-Jul,0.111,169.9099099,4.27,13-Aug,0.0475,89.89473684
11,0.5,1,Solidago nemoralis,BW,10.22,13-Jun,0.064,159.6875,8.39,17-Jul,0.057,147.1929825,7.6,13-Aug,0.0881,86.26560726
11,0.5,1,Solidago nemoralis,RW,10.65,13-Jun,0.052,204.8076923,7.36,17-Jul,0.022,334.5454545,18.43,13-Aug,0.1846,99.83748646
11,0.5,1,Solidago nemoralis,R,4.21,13-Jun,0.019,221.5789474,13,17-Jul,0.101,128.7128713,2.34,13-Aug,0.0267,87.64044944
11,0.5,3,Calystegia sepium,BW,2.61,13-Jun,0.001,2610,3.32,17-Jul,0.014,237.1428571,,13-Aug,,#DIV/0!
11,0.5,3,Calystegia sepium,BR,5.5,13-Jun,0.001,5500,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
11,0.5,3,Calystegia sepium,RW,6.13,13-Jun,0.017,360.5882353,9.07,17-Jul,0.022,412.2727273,1.99,13-Aug,0.0118,168.6440678
11,0.5,3,Coreopsis tripteris,RW,32.63,13-Jun,0.231,141.2554113,36.46,17-Jul,0.337,108.189911,31.13,13-Aug,0.302,103.0794702
11,0.5,3,Coreopsis tripteris,BW,26.45,13-Jun,0.14,188.9285714,13.72,17-Jul,0.114,120.3508772,33.33,13-Aug,0.1952,170.7479508
11,0.5,3,Coreopsis tripteris,BRW,16.22,13-Jun,0.083,195.4216867,7.89,17-Jul,0.061,129.3442623,29.32,13-Aug,0.1683,174.2127154
11,0.5,3,Daucus carota,RW,44.9,13-Jun,0.258,174.0310078,9.46,17-Jul,0.052,181.9230769,,13-Aug,,#DIV/0!
11,0.5,3,Daucus carota,BW,2.92,13-Jun,0.001,2920,4.12,17-Jul,0.019,216.8421053,,13-Aug,,#DIV/0!
11,0.5,3,Daucus carota,BRW,1.45,13-Jun,0.006,241.6666667,1.55,17-Jul,0.009,172.2222222,,13-Aug,,#DIV/0!
11,0.5,3,Festuca rubra,BW,0.5,13-Jun,0.001,500,0.63,17-Jul,0.004,157.5,,13-Aug,,#DIV/0!
11,0.5,3,Festuca rubra,BRW,0.25,13-Jun,0.001,250,0.58,17-Jul,0.011,52.72727273,,13-Aug,,#DIV/0!
11,0.5,3,Festuca rubra,RW,0.41,13-Jun,0.001,410,0.94,17-Jul,0.01,94,,13-Aug,,#DIV/0!
11,0.5,3,Medicago lupulina,RW,1.55,13-Jun,0.001,1550,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
11,0.5,3,Solidago canadensis,BRW,3.79,13-Jun,0.016,236.875,2.35,17-Jul,0.025,94,7.9,13-Aug,0.0531,148.7758945
11,0.5,3,Solidago nemoralis,BW,25.08,13-Jun,0.026,964.6153846,5.56,17-Jul,0.034,163.5294118,3.18,13-Aug,0.0182,174.7252747
11,0.5,3,Solidago nemoralis,RW,7.77,13-Jun,0.034,228.5294118,7.29,17-Jul,0.01,729,3.87,13-Aug,0.0276,140.2173913
11,2,2,Bromus inermis,BW,9.07,13-Jun,0.047,192.9787234,7.27,17-Jul,0.051,142.5490196,4.56,13-Aug,0.0438,104.109589
11,2,2,Bromus inermis,RW,9.88,13-Jun,0.052,190,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
11,2,2,Bromus inermis,B,10.93,13-Jun,0.059,185.2542373,8.97,17-Jul,0.068,131.9117647,3.87,13-Aug,0.0395,97.97468354
11,2,2,Calystegia sepium,RW,8.07,13-Jun,0.001,8070,16.45,17-Jul,0.053,310.3773585,,13-Aug,,#DIV/0!
11,2,2,Calystegia sepium,BRW,3.53,13-Jun,0.013,271.5384615,4.45,17-Jul,0.02,222.5,5.57,13-Aug,0.0288,193.4027778
11,2,2,Calystegia sepium,BW,2.35,13-Jun,0.006,391.6666667,6.44,17-Jul,0.026,247.6923077,4.25,13-Aug,0.0257,165.3696498
11,2,2,Coreopsis tripteris,BRW,15.44,13-Jun,0.084,183.8095238,12.92,17-Jul,0.141,91.63120567,17.12,13-Aug,0.1601,106.9331668
11,2,2,Coreopsis tripteris,W,17.16,13-Jun,0.113,151.8584071,8.42,17-Jul,0.089,94.60674157,8.77,13-Aug,0.1182,74.1962775
11,2,2,Coreopsis tripteris,RW,23.19,13-Jun,0.158,146.7721519,38.03,17-Jul,0.39,97.51282051,24.09,13-Aug,0.3044,79.13929041
11,2,2,Desmodium illinoense,R,12.61,13-Jun,0.048,262.7083333,27.18,17-Jul,0.13,209.0769231,30.43,13-Aug,0.1748,174.0846682
11,2,2,Desmodium illinoense,BR,5.22,13-Jun,0.018,290,38.28,17-Jul,0.197,194.3147208,46.92,13-Aug,0.4144,113.2239382
11,2,2,Desmodium illinoense,B,19.31,13-Jun,0.068,283.9705882,44.74,17-Jul,0.221,202.4434389,42.82,13-Aug,0.313,136.8051118
11,2,2,Festuca rubra,BR,0.15,13-Jun,0.001,150,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
11,2,2,Festuca rubra,RW,0.27,13-Jun,0.001,270,0.43,17-Jul,0.001,430,,13-Aug,,#DIV/0!
11,2,2,Festuca rubra,BW,0.17,13-Jun,0.001,170,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
11,2,2,Hypericum perforatum,BW,0.87,13-Jun,0.001,870,1.88,17-Jul,0.008,235,0.63,13-Aug,0.0028,225
11,2,2,Hypericum perforatum,RW,0.54,13-Jun,0.001,540,0.31,17-Jul,0.002,155,0.2,13-Aug,0.0015,133.3333333
11,2,2,Hypericum perforatum,W,1.13,13-Jun,0.001,1130,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
11,2,2,Monarda fistulosa,BW,0.8,13-Jun,0.001,800,0.7,17-Jul,0.001,700,1.16,13-Aug,0.0032,362.5
11,2,2,Monarda fistulosa,RW,0.6,13-Jun,0.001,600,0.1,17-Jul,0.001,100,,13-Aug,,#DIV/0!
11,2,2,Panicum capillare,BR,15.81,13-Jun,0.095,166.4210526,28.46,17-Jul,0.15,189.7333333,,13-Aug,,#DIV/0!
11,2,2,Panicum capillare,B,7.14,13-Jun,0.04,178.5,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
11,2,2,Panicum capillare,R,10.07,13-Jun,0.058,173.6206897,35.88,17-Jul,0.273,131.4285714,,13-Aug,,#DIV/0!
11,2,2,Ratibida pinnata,BRW,36.73,13-Jun,0.214,171.635514,26.73,17-Jul,0.178,150.1685393,28.99,13-Aug,0.4473,64.81108875
11,2,2,Ratibida pinnata,W,32.79,,0.238,137.7731092,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
11,2,2,Ratibida pinnata,BW,36.87,13-Jun,0.225,163.8666667,63.53,17-Jul,0.166,382.7108434,20.46,13-Aug,0.2358,86.76844784
11,2,2,Solidago canadensis,BW,10.07,13-Jun,0.08,125.875,9.02,17-Jul,0.093,96.98924731,,13-Aug,,#DIV/0!
11,2,2,Solidago canadensis,RW,15.2,13-Jun,0.116,131.0344828,6.06,17-Jul,0.057,106.3157895,3.48,13-Aug,0.0413,84.26150121
11,2,2,Solidago canadensis,B,14.61,13-Jun,0.098,149.0816327,6.55,17-Jul,0.041,159.7560976,2.77,13-Aug,0.0347,79.82708934
11,2,2,Solidago nemoralis,RW,15.75,13-Jun,0.084,187.5,14.58,17-Jul,0.141,103.4042553,3.13,13-Aug,0.0337,92.87833828
11,2,2,Solidago nemoralis,BRW,10.35,13-Jun,0.051,202.9411765,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
11,2,2,Solidago nemoralis,W,23.22,13-Jun,0.139,167.0503597,4.2,17-Jul,0.025,168,,13-Aug,,#DIV/0!
11,2,2,Solidago nemoralis,BW,5.83,13-Jun,0.042,138.8095238,1.85,17-Jul,0.011,168.1818182,9.51,13-Aug,0.1282,74.18096724
11,2,4,Bromus inermis,B,4.45,13-Jun,0.019,234.2105263,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
11,2,4,Bromus inermis,BR,13.17,13-Jun,0.057,231.0526316,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
11,2,4,Bromus inermis,R,13.89,13-Jun,0.069,201.3043478,12.99,17-Jul,0.084,154.6428571,,13-Aug,,#DIV/0!
11,2,4,Calystegia sepium,RW,13.22,13-Jun,0.019,695.7894737,6.43,17-Jul,0.022,292.2727273,3.87,13-Aug,0.0157,246.4968153
11,2,4,Calystegia sepium,BW,3,13-Jun,0.001,3000,1.19,17-Jul,0.001,1190,,13-Aug,,#DIV/0!
11,2,4,Calystegia sepium,BR,6.3,13-Jun,0.017,370.5882353,6.2,17-Jul,0.019,326.3157895,,13-Aug,,#DIV/0!
11,2,4,Euthamia graminifolia,RW,1.01,13-Jun,0.001,1010,0.89,17-Jul,0.006,148.3333333,1.16,13-Aug,0.007,165.7142857
11,2,4,Euthamia graminifolia,BRW,3.12,13-Jun,0.017,183.5294118,2.57,17-Jul,0.017,151.1764706,3.11,13-Aug,0.0259,120.0772201
11,2,4,Festuca rubra,RW,0.31,13-Jun,0.001,310,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
11,2,4,Festuca rubra,BW,0.8,13-Jun,0.006,133.3333333,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
11,2,4,Festuca rubra,BR,0.26,13-Jun,0.001,260,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
11,2,4,Monarda fistulosa,BW,3.58,13-Jun,0.011,325.4545455,4.39,17-Jul,0.019,231.0526316,3.55,13-Aug,0.0244,145.4918033
11,2,4,Monarda fistulosa,RW,2.38,13-Jun,0.001,2380,6.05,17-Jul,0.016,378.125,,13-Aug,,#DIV/0!
11,2,4,Monarda fistulosa,BRW,11.77,13-Jun,0.049,240.2040816,5.28,17-Jul,0.033,160,14.76,13-Aug,0.0897,164.548495
11,2,4,Solidago canadensis,RW,18.32,13-Jun,0.136,134.7058824,2.28,17-Jul,0.014,162.8571429,2.16,13-Aug,0.0168,128.5714286
11,2,4,Solidago canadensis,BW,16.56,13-Jun,0.082,201.9512195,11.15,17-Jul,0.069,161.5942029,2.61,13-Aug,0.0229,113.9737991
11,2,4,Solidago canadensis,BRW,17.35,13-Jun,0.146,118.8356164,5.35,17-Jul,0.032,167.1875,2.65,13-Aug,0.0183,144.8087432
11,2,4,Solidago nemoralis,RW,8.95,13-Jun,0.044,203.4090909,11.04,17-Jul,0.096,115,9.18,13-Aug,0.0953,96.3273872
11,2,4,Solidago nemoralis,BW,,13-Jun,0.198,0,4.41,17-Jul,0.033,133.6363636,10.5,13-Aug,0.083,126.5060241
11,2,4,Solidago rigida,RW,43.41,13-Jun,0.24,180.875,28.04,17-Jul,0.202,138.8118812,76.42,13-Aug,1.0698,71.43391288
11,2,4,Solidago rigida,BW,25.23,13-Jun,0.168,150.1785714,23.77,17-Jul,0.265,89.69811321,64.75,13-Aug,0.613,105.6280587
11,2,4,Solidago rigida,BRW,36.19,13-Jun,0.142,254.8591549,21.2,17-Jul,0.17,124.7058824,58.13,13-Aug,0.6455,90.05422153
11,2,4,Symphyotrichum novae-angliae,RW,4.85,13-Jun,0.021,230.952381,3.96,17-Jul,0.017,232.9411765,5.17,13-Aug,0.0263,196.5779468
11,2,4,Symphyotrichum novae-angliae,BW,3.93,13-Jun,0.006,655,2.25,17-Jul,0.006,375,2.52,13-Aug,0.0109,231.1926606
12,0.5,1,Asclepias syriaca,R,1.06,13-Jun,0.001,1060,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
12,0.5,1,Bromus inermis,BW,8.55,13-Jun,0.039,219.2307692,8.98,17-Jul,0.056,160.3571429,5.06,13-Aug,0.0369,137.1273713
12,0.5,1,Bromus inermis,RW,12.45,13-Jun,0.07,177.8571429,11.41,17-Jul,0.067,170.2985075,7.07,13-Aug,0.0585,120.8547009
